track_index,cluster_memval
9,6:0.1676567643880844 1:0.16539302468299866 8:0.16465970873832703 3:0.1633249819278717 5:0.15809118747711182 7:0.07219300419092178 4:0.04279329255223274 0:0.028758926317095757 9:0.027231335639953613 2:0.009897768497467041
9,6:0.18513652682304382 1:0.1844542920589447 8:0.18412327766418457 3:0.18340176343917847 5:0.17926909029483795 7:0.04366632178425789 4:0.01810852438211441 0:0.010041064582765102 9:0.0092943599447608 2:0.002504780888557434
9,6:0.17990826070308685 1:0.17692425847053528 8:0.17596502602100372 3:0.17421571910381317 5:0.1672649383544922 7:0.05680537596344948 4:0.028982728719711304 0:0.01787874847650528 9:0.016752999275922775 2:0.005301926285028458
9,6:0.1708255410194397 1:0.16912105679512024 8:0.1685962826013565 3:0.16764557361602783 5:0.1638190895318985 7:0.07058180868625641 4:0.0374581404030323 0:0.023288283497095108 9:0.021825730800628662 2:0.006838496774435043
9,5:0.16145120561122894 3:0.16037873923778534 8:0.16005674004554749 1:0.15988121926784515 6:0.15944720804691315 7:0.0913676768541336 4:0.04682110995054245 0:0.027679847553372383 9:0.025744495913386345 2:0.00717174680903554
9,6:0.17265284061431885 1:0.17012415826320648 8:0.16937582194805145 3:0.16804945468902588 5:0.16300112009048462 7:0.06808508932590485 4:0.0368138886988163 0:0.023187223821878433 9:0.021755771711468697 2:0.00695462804287672
9,6:0.15877093374729156 1:0.15753008425235748 8:0.15717990696430206 3:0.15656699240207672 5:0.15424296259880066 7:0.08648266643285751 4:0.051899950951337814 0:0.03424074873328209 9:0.03227853402495384 2:0.010807214304804802
9,6:0.16237206757068634 1:0.15975089371204376 8:0.15896573662757874 3:0.1575799137353897 5:0.15246279537677765 7:0.07754547148942947 4:0.04974927753210068 0:0.03508354350924492 9:0.03338519111275673 2:0.01310509629547596
9,6:0.1606166660785675 1:0.15798987448215485 8:0.15720121562480927 3:0.15580925345420837 5:0.15068233013153076 7:0.07854422926902771 4:0.051775116473436356 0:0.037261366844177246 9:0.03555142506957054 2:0.014568530954420567
9,6:0.15453782677650452 1:0.15242381393909454 8:0.15179148316383362 3:0.15067631006240845 5:0.14656633138656616 7:0.08425886929035187 4:0.058072689920663834 0:0.042939443141222 9:0.04110444337129593 2:0.017628781497478485
9,6:0.15456388890743256 1:0.15254822373390198 8:0.15194791555404663 3:0.15088993310928345 5:0.1469862014055252 7:0.084919273853302 4:0.05801032483577728 0:0.04250101000070572 9:0.04062969982624054 2:0.01700352132320404
9,6:0.14585278928279877 1:0.1446237415075302 8:0.14426735043525696 3:0.14364345371723175 5:0.14134617149829865 7:0.09411878883838654 4:0.06733246892690659 0:0.05031147971749306 9:0.048179224133491516 2:0.020324520766735077
9,6:0.17213259637355804 1:0.17108236253261566 8:0.17068424820899963 3:0.1699075996875763 5:0.16634951531887054 7:0.06750225275754929 4:0.03480079397559166 0:0.021371852606534958 9:0.020008612424135208 2:0.006160182878375053
9,3:0.18446677923202515 8:0.18410927057266235 5:0.18408040702342987 1:0.18382541835308075 6:0.18248337507247925 7:0.044064976274967194 4:0.017139548435807228 0:0.009193448349833488 9:0.008474612608551979 2:0.0021621675696223974
9,5:0.13751813769340515 6:0.1374167948961258 3:0.13738586008548737 8:0.13735806941986084 1:0.13734984397888184 7:0.10889103263616562 4:0.07717524468898773 0:0.05529450625181198 9:0.052556607872247696 2:0.019053896889090538
9,6:0.19816167652606964 1:0.19248078763484955 8:0.1906835436820984 3:0.18741218745708466 5:0.1743936836719513 7:0.029521970078349113 4:0.012298326939344406 0:0.006898552644997835 9:0.006390832364559174 2:0.001758432132191956
9,4:0.14084166288375854 0:0.13807056844234467 9:0.1361653059720993 7:0.12357380986213684 5:0.08132585138082504 3:0.07922422885894775 8:0.07868967205286026 1:0.07839624583721161 6:0.07749351859092712 2:0.06621914356946945
9,9:0.168912872672081 0:0.1673762947320938 4:0.14603808522224426 7:0.10950316488742828 2:0.10220863670110703 5:0.06324781477451324 3:0.0613713413476944 8:0.06089412793517113 1:0.06063162162899971 6:0.059816040098667145
9,7:0.14456818997859955 5:0.12483192980289459 3:0.12103027105331421 8:0.12003040313720703 1:0.11947470158338547 6:0.11772159487009048 4:0.1022588387131691 0:0.06790246069431305 9:0.06380386650562286 2:0.01837775483727455
9,7:0.1731383502483368 5:0.13307014107704163 3:0.12615379691123962 8:0.12440231442451477 1:0.12344337999820709 6:0.12051291763782501 4:0.09269579499959946 0:0.05024857074022293 9:0.04610023647546768 2:0.010234505869448185
9,6:0.17792272567749023 1:0.17507992684841156 8:0.17420949041843414 3:0.1726444959640503 5:0.16652384400367737 7:0.06013883650302887 4:0.030978189781308174 0:0.01907975599169731 9:0.017858553677797318 2:0.005564189050346613
9,6:0.16464923322200775 1:0.1641010046005249 8:0.16392792761325836 3:0.16359733045101166 5:0.16200591623783112 7:0.07970865070819855 4:0.04296715185046196 0:0.026594029739499092 9:0.024880750104784966 2:0.007568012457340956
9,5:0.13793018460273743 3:0.13660120964050293 8:0.1362336426973343 1:0.13602939248085022 6:0.13541822135448456 7:0.11551227420568466 4:0.07908216863870621 0:0.05447358638048172 9:0.05151387304067612 2:0.017205454409122467
9,6:0.1358247995376587 1:0.13537445664405823 8:0.1352391093969345 3:0.13499607145786285 5:0.1340319812297821 7:0.1019967794418335 4:0.07779043167829514 0:0.06040269881486893 9:0.058134082704782486 2:0.026209576055407524
9,6:0.12080364674329758 1:0.12061409652233124 8:0.12055981159210205 3:0.12046392261981964 5:0.12009172141551971 7:0.10559379309415817 4:0.09147745370864868 0:0.07887840270996094 9:0.07703112810850143 2:0.044486016035079956
9,9:0.14149773120880127 0:0.14031487703323364 4:0.12664243578910828 2:0.11746417731046677 7:0.10559486597776413 5:0.0752643495798111 3:0.07383546978235245 8:0.07347001880407333 1:0.07326894253492355 6:0.07264713197946548
9,6:0.1102379560470581 1:0.11022703349590302 8:0.11022597551345825 3:0.11022479832172394 5:0.1102157011628151 7:0.10569143295288086 4:0.09914218634366989 0:0.09174457937479019 9:0.09046352654695511 2:0.061826806515455246
9,6:0.12328801304101944 1:0.12318432331085205 8:0.12315385043621063 3:0.12309835106134415 5:0.12285687774419785 7:0.10710611939430237 4:0.09051141142845154 0:0.07579445093870163 9:0.07360696792602539 2:0.03739963099360466
9,5:0.13460488617420197 3:0.13427110016345978 8:0.1341620236635208 1:0.13409951329231262 6:0.13391058146953583 7:0.1101093590259552 4:0.08107534795999527 0:0.0596892423927784 9:0.05689479783177376 2:0.021183155477046967
9,5:0.14957140386104584 3:0.14916154742240906 8:0.1490139216184616 1:0.14892923831939697 6:0.14869017899036407 7:0.10170940309762955 4:0.062382590025663376 0:0.040637314319610596 9:0.03815586492419243 2:0.011748548597097397
9,6:0.18339325487613678 1:0.1793004274368286 8:0.17802996933460236 3:0.1757509559392929 5:0.16702710092067719 7:0.0525691881775856 4:0.026892656460404396 0:0.016619302332401276 9:0.015557439997792244 2:0.004859709180891514
9,6:0.15436990559101105 1:0.15292681753635406 8:0.1525088995695114 3:0.1517753154039383 5:0.14903725683689117 7:0.08856619894504547 4:0.05776587128639221 0:0.04040924087166786 9:0.03836769983172417 2:0.014272780157625675
9,6:0.15323089063167572 1:0.15215498208999634 8:0.15184809267520905 3:0.15130934119224548 5:0.1492626816034317 7:0.0911334827542305 4:0.058641303330659866 0:0.04040800407528877 9:0.03828315809369087 2:0.01372807752341032
9,6:0.15484879910945892 1:0.15357477962970734 8:0.15318356454372406 3:0.15248113870620728 5:0.14974567294120789 7:0.08739206939935684 4:0.05680860951542854 0:0.039844807237386703 9:0.037861842662096024 2:0.014258713461458683
9,6:0.16853681206703186 1:0.16562315821647644 8:0.16470880806446075 3:0.1630687564611435 5:0.1568528115749359 7:0.07048945873975754 4:0.0428469218313694 0:0.029392901808023453 9:0.02790028415620327 2:0.010580090805888176
9,3:0.1394008994102478 8:0.13936035335063934 1:0.1393204778432846 5:0.13928210735321045 6:0.13906612992286682 7:0.10409880429506302 4:0.07384226471185684 0:0.05399829149246216 9:0.05157541111111641 2:0.020055266097187996
9,6:0.1436161994934082 1:0.1432793289422989 8:0.14313462376594543 3:0.14284542202949524 5:0.14149554073810577 7:0.09667212516069412 4:0.06869928538799286 0:0.05108046159148216 9:0.04892002046108246 2:0.020256992429494858
9,6:0.1352008730173111 1:0.13482776284217834 8:0.13468369841575623 3:0.1344054937362671 5:0.13318762183189392 7:0.09950973093509674 4:0.07738965004682541 0:0.06183484196662903 9:0.0598052516579628 2:0.029155058786273003
9,2:0.2009422332048416 9:0.15084803104400635 0:0.14659538865089417 4:0.11882209777832031 7:0.0908500924706459 5:0.05985398218035698 3:0.05852460861206055 8:0.05818147212266922 1:0.057991404086351395 6:0.057390689849853516
9,7:0.11036631464958191 4:0.11026997119188309 0:0.10590312629938126 9:0.10495282709598541 5:0.099943146109581 3:0.09902430325746536 8:0.09877464920282364 1:0.09863362461328506 6:0.09816967695951462 2:0.07396236062049866
9,6:0.1102369949221611 1:0.1102232113480568 8:0.11022044718265533 3:0.11021580547094345 5:0.11019211262464523 7:0.1052183210849762 4:0.09829922765493393 0:0.09104742109775543 9:0.08989738672971725 2:0.06444907188415527
9,7:0.10821248590946198 5:0.10691945999860764 3:0.10646911710500717 8:0.10633829981088638 1:0.10626220703125 6:0.10599406808614731 4:0.10309068113565445 0:0.09618467092514038 9:0.09503185003995895 2:0.06549715995788574
9,5:0.11398973315954208 3:0.11355199664831161 8:0.11341586709022522 1:0.11333479732275009 6:0.11303616315126419 7:0.11026576906442642 4:0.09937437623739243 0:0.08769292384386063 9:0.08588704466819763 2:0.049451328814029694
9,5:0.12845119833946228 3:0.12818081676959991 8:0.12806753814220428 1:0.12799465656280518 6:0.12769240140914917 7:0.10967111587524414 4:0.08677034080028534 0:0.06838547438383102 9:0.06589251011610031 2:0.02889394946396351
9,5:0.1279018074274063 3:0.12748396396636963 8:0.12734760344028473 1:0.1272670477628708 6:0.1269891858100891 7:0.11147493124008179 4:0.0882716253399849 0:0.06896263360977173 9:0.06629709154367447 2:0.02800411358475685
9,6:0.13263987004756927 1:0.13253052532672882 8:0.13249872624874115 3:0.1324390023946762 5:0.1321474313735962 7:0.10642781853675842 4:0.08183439821004868 0:0.06313730776309967 9:0.06062772125005722 2:0.025717204436659813
9,6:0.13238196074962616 1:0.13233429193496704 8:0.1323278248310089 3:0.13231712579727173 5:0.13223423063755035 7:0.10817370563745499 4:0.08244198560714722 0:0.06281336396932602 9:0.060210034251213074 2:0.024765484035015106
9,5:0.12455061078071594 3:0.12434746325016022 8:0.12429922819137573 1:0.12427646666765213 6:0.12425532937049866 7:0.11177237331867218 4:0.09136942028999329 0:0.07311244308948517 9:0.07051721960306168 2:0.03149944916367531
9,7:0.11139608919620514 5:0.10975884646177292 3:0.10930324345827103 8:0.10919420421123505 1:0.10913760215044022 6:0.10899941623210907 4:0.10366925597190857 0:0.09309116005897522 9:0.09131021797657013 2:0.05413997173309326
9,7:0.10917108505964279 4:0.10691973567008972 5:0.10313040018081665 3:0.10260285437107086 8:0.1024738997220993 1:0.10240545123815536 6:0.102220319211483 0:0.10115125775337219 9:0.10003118962049484 2:0.06989380717277527
9,6:0.1689707338809967 1:0.16887281835079193 8:0.16877645254135132 3:0.16853974759578705 5:0.16697074472904205 7:0.07273867726325989 4:0.03661074861884117 0:0.021993109956383705 9:0.02052249386906624 2:0.006004477385431528
9,6:0.15965664386749268 1:0.15835098922252655 8:0.15794013440608978 3:0.1571945697069168 5:0.15422941744327545 7:0.0834256038069725 4:0.05088166147470474 0:0.03429710119962692 9:0.032461680471897125 2:0.011562200263142586
9,6:0.16236189007759094 1:0.16001063585281372 8:0.15930630266666412 3:0.15806032717227936 5:0.15341167151927948 7:0.07832737267017365 4:0.049394264817237854 0:0.03428976982831955 9:0.03255248814821243 2:0.012285258620977402
9,6:0.15886688232421875 1:0.15773841738700867 8:0.1573857218027115 3:0.1567452996969223 5:0.15417665243148804 7:0.08505570143461227 4:0.05154683440923691 0:0.03448408842086792 9:0.03260357677936554 2:0.011396840214729309
9,6:0.16645218431949615 1:0.1641661822795868 8:0.1634901463985443 3:0.1622956246137619 5:0.15780237317085266 7:0.07532947510480881 4:0.04425295814871788 0:0.02922315150499344 9:0.027561627328395844 2:0.009426288306713104
9,5:0.169109508395195 3:0.16863732039928436 8:0.1684335619211197 1:0.1683194935321808 6:0.16807979345321655 7:0.07680525630712509 4:0.036025840789079666 0:0.02053600177168846 9:0.019013868644833565 2:0.0050393627025187016
9,6:0.17780286073684692 1:0.17425811290740967 8:0.1731804609298706 3:0.17126315832138062 5:0.16403144598007202 7:0.06062931567430496 4:0.03260746970772743 0:0.020635560154914856 9:0.01936778984963894 2:0.0062238192185759544
9,6:0.16576871275901794 1:0.16422708332538605 8:0.16374917328357697 3:0.1628853976726532 5:0.15945176780223846 7:0.07713168859481812 4:0.043740104883909225 0:0.02812456153333187 9:0.026433520019054413 2:0.008487976156175137
9,6:0.17273825407028198 1:0.16895002126693726 8:0.16777141392230988 3:0.16567020118236542 5:0.15784978866577148 7:0.06532912701368332 4:0.0394027940928936 0:0.02701106108725071 9:0.025626206770539284 2:0.009651124477386475
9,6:0.15780961513519287 1:0.15770098567008972 8:0.15765446424484253 3:0.15755125880241394 5:0.15689079463481903 7:0.09002912789583206 4:0.050941482186317444 0:0.03214787319302559 9:0.030131734907627106 2:0.009142656810581684
9,1:0.15348808467388153 8:0.15347085893154144 6:0.15340326726436615 3:0.15340225398540497 5:0.15277579426765442 7:0.09358368813991547 4:0.05647262558341026 0:0.037122633308172226 9:0.03497611731290817 2:0.011304671876132488
9,6:0.15262898802757263 1:0.15181377530097961 8:0.1515197902917862 3:0.15096308290958405 5:0.14859890937805176 7:0.08931431919336319 4:0.05880517512559891 0:0.041635893285274506 9:0.039636481553316116 2:0.015083582140505314
9,6:0.1488402783870697 1:0.14829906821250916 8:0.14809153974056244 3:0.14769017696380615 5:0.14591732621192932 7:0.09339966624975204 4:0.06299750506877899 0:0.04513615742325783 9:0.04302939772605896 2:0.01659887470304966
9,7:0.13309383392333984 5:0.12381898611783981 3:0.12118542939424515 8:0.12046806514263153 1:0.12006250768899918 6:0.11872591823339462 4:0.1005193293094635 0:0.07177989929914474 9:0.06814347207546234 2:0.022202545776963234
9,5:0.13723471760749817 3:0.13463029265403748 8:0.13389793038368225 1:0.13347966969013214 6:0.13207890093326569 7:0.12496567517518997 4:0.08222334086894989 0:0.054450053721666336 9:0.051295045763254166 2:0.015744376927614212
9,6:0.163249209523201 1:0.16075581312179565 8:0.15996812283992767 3:0.15855243802070618 5:0.1531730741262436 7:0.075895756483078 4:0.04843930900096893 0:0.03424910455942154 9:0.03263885900378227 2:0.013078316114842892
9,6:0.154671773314476 1:0.1535813957452774 8:0.1532396525144577 3:0.15262088179588318 5:0.1501738578081131 7:0.08874654769897461 4:0.056707270443439484 0:0.039239510893821716 9:0.03725557401776314 2:0.013763525523245335
9,6:0.1631001979112625 1:0.1608654409646988 8:0.16016842424869537 3:0.15891797840595245 5:0.15414850413799286 7:0.07724452763795853 4:0.04822171479463577 0:0.033414144068956375 9:0.0317535437643528 2:0.01216550637036562
9,6:0.14678122103214264 1:0.1466088891029358 8:0.14656421542167664 3:0.14648261666297913 5:0.14608560502529144 7:0.1009400337934494 4:0.06521553546190262 0:0.04450683295726776 9:0.04214112460613251 2:0.014673920348286629
9,5:0.12799027562141418 3:0.12621662020683289 8:0.12574437260627747 1:0.12548306584358215 6:0.1246848851442337 7:0.12338387221097946 4:0.09272576123476028 0:0.06735549867153168 9:0.06404773890972137 2:0.022367898374795914
9,6:0.16897326707839966 1:0.16549909114837646 8:0.164426788687706 3:0.16251930594444275 5:0.1554354578256607 7:0.06904452294111252 4:0.043262749910354614 0:0.03040359914302826 9:0.028935687616467476 2:0.011499528773128986
9,0:0.11163178086280823 9:0.11146227270364761 4:0.11112570762634277 7:0.10665924847126007 2:0.0946783497929573 5:0.09371741861104965 3:0.09295329451560974 8:0.0927618220448494 1:0.09265797585248947 6:0.09235211461782455
9,6:0.16859930753707886 1:0.16592486202716827 8:0.16512534022331238 3:0.16371074318885803 5:0.1584174782037735 7:0.07227934151887894 4:0.042305562645196915 0:0.028018943965435028 9:0.02644670009613037 2:0.009171721525490284
9,6:0.13481639325618744 1:0.13407002389431 8:0.13385529816150665 3:0.13348069787025452 5:0.132111594080925 7:0.10091572999954224 4:0.07874780148267746 0:0.06259770691394806 9:0.06046183407306671 2:0.02894289419054985
9,6:0.11555887013673782 1:0.1152869462966919 8:0.11520986258983612 3:0.11507633328437805 5:0.11459699273109436 7:0.10370888561010361 4:0.09404156357049942 0:0.08517071604728699 9:0.08385138213634491 2:0.05749844014644623
9,7:0.10505487769842148 5:0.10341519117355347 3:0.1032196432352066 8:0.10317464172840118 1:0.10315171629190445 6:0.10309911519289017 4:0.10273566097021103 0:0.09887316077947617 9:0.09819736331701279 2:0.07907862216234207
9,4:0.10682636499404907 7:0.10651840269565582 0:0.1043199971318245 9:0.10380396246910095 5:0.09936513751745224 3:0.09884829819202423 8:0.09871777892112732 1:0.09864683449268341 6:0.09843765199184418 2:0.08451557159423828
